sentence_type,item_id,condition,full_sentence
lan_parasitic_gap,2380,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother soon .
lan_parasitic_gap,2380,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to bother us soon .
lan_parasitic_gap,2380,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother us soon .
lan_parasitic_gap,2381,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to bother soon .
lan_parasitic_gap,2381,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother soon .
lan_parasitic_gap,2381,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to bother you soon .
lan_parasitic_gap,2381,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother you soon .
lan_parasitic_gap,2382,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to bother soon .
lan_parasitic_gap,2382,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother soon .
lan_parasitic_gap,2382,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to bother Kim soon .
lan_parasitic_gap,2382,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother Kim soon .
lan_parasitic_gap,2383,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to bother eventually .
lan_parasitic_gap,2383,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother eventually .
lan_parasitic_gap,2383,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to bother us eventually .
lan_parasitic_gap,2383,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother us eventually .
lan_parasitic_gap,2384,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to bother eventually .
lan_parasitic_gap,2384,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother eventually .
lan_parasitic_gap,2384,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to bother you eventually .
lan_parasitic_gap,2384,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother you eventually .
lan_parasitic_gap,2385,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to bother eventually .
lan_parasitic_gap,2385,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother eventually .
lan_parasitic_gap,2385,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to bother Kim eventually .
lan_parasitic_gap,2385,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to bother Kim eventually .
lan_parasitic_gap,2386,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to bother eventually .
lan_parasitic_gap,2386,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to bother eventually .
lan_parasitic_gap,2386,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to bother us eventually .
lan_parasitic_gap,2386,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to bother us eventually .
lan_parasitic_gap,2387,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to bother eventually .
lan_parasitic_gap,2387,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to bother eventually .
lan_parasitic_gap,2387,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to bother you eventually .
lan_parasitic_gap,2387,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to bother you eventually .
lan_parasitic_gap,2388,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to bother eventually .
lan_parasitic_gap,2388,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to bother eventually .
lan_parasitic_gap,2388,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to bother Kim eventually .
lan_parasitic_gap,2388,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to bother Kim eventually .
lan_parasitic_gap,2389,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy soon .
lan_parasitic_gap,2389,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to annoy soon .
lan_parasitic_gap,2389,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy Kim soon .
lan_parasitic_gap,2389,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to annoy Kim soon .
lan_parasitic_gap,2390,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy soon .
lan_parasitic_gap,2390,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to annoy soon .
lan_parasitic_gap,2390,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy us soon .
lan_parasitic_gap,2390,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to annoy us soon .
lan_parasitic_gap,2391,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy soon .
lan_parasitic_gap,2391,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to annoy soon .
lan_parasitic_gap,2391,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy you soon .
lan_parasitic_gap,2391,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to annoy you soon .
lan_parasitic_gap,2392,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy soon .
lan_parasitic_gap,2392,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy soon .
lan_parasitic_gap,2392,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy Kim soon .
lan_parasitic_gap,2392,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy Kim soon .
lan_parasitic_gap,2393,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy soon .
lan_parasitic_gap,2393,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy soon .
lan_parasitic_gap,2393,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy us soon .
lan_parasitic_gap,2393,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy us soon .
lan_parasitic_gap,2394,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy soon .
lan_parasitic_gap,2394,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy soon .
lan_parasitic_gap,2394,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy you soon .
lan_parasitic_gap,2394,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy you soon .
lan_parasitic_gap,2395,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy eventually .
lan_parasitic_gap,2395,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to annoy eventually .
lan_parasitic_gap,2395,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy us eventually .
lan_parasitic_gap,2395,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to annoy us eventually .
lan_parasitic_gap,2396,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy eventually .
lan_parasitic_gap,2396,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to annoy eventually .
lan_parasitic_gap,2396,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy you eventually .
lan_parasitic_gap,2396,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to annoy you eventually .
lan_parasitic_gap,2397,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy eventually .
lan_parasitic_gap,2397,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to annoy eventually .
lan_parasitic_gap,2397,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy Kim eventually .
lan_parasitic_gap,2397,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to annoy Kim eventually .
lan_parasitic_gap,2398,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy eventually .
lan_parasitic_gap,2398,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy eventually .
lan_parasitic_gap,2398,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy us eventually .
lan_parasitic_gap,2398,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy us eventually .
lan_parasitic_gap,2399,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy eventually .
lan_parasitic_gap,2399,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy eventually .
lan_parasitic_gap,2399,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy you eventually .
lan_parasitic_gap,2399,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy you eventually .
lan_parasitic_gap,2400,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to annoy eventually .
lan_parasitic_gap,2400,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy eventually .
lan_parasitic_gap,2400,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to annoy Kim eventually .
lan_parasitic_gap,2400,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to annoy Kim eventually .
lan_parasitic_gap,2401,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb soon .
lan_parasitic_gap,2401,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to disturb soon .
lan_parasitic_gap,2401,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb us soon .
lan_parasitic_gap,2401,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to disturb us soon .
lan_parasitic_gap,2402,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb soon .
lan_parasitic_gap,2402,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to disturb soon .
lan_parasitic_gap,2402,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb Kim soon .
lan_parasitic_gap,2402,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to disturb Kim soon .
lan_parasitic_gap,2403,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb soon .
lan_parasitic_gap,2403,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to disturb soon .
lan_parasitic_gap,2403,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb you soon .
lan_parasitic_gap,2403,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to disturb you soon .
lan_parasitic_gap,2404,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb soon .
lan_parasitic_gap,2404,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb soon .
lan_parasitic_gap,2404,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb us soon .
lan_parasitic_gap,2404,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb us soon .
lan_parasitic_gap,2405,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb soon .
lan_parasitic_gap,2405,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb soon .
lan_parasitic_gap,2405,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb Kim soon .
lan_parasitic_gap,2405,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb Kim soon .
lan_parasitic_gap,2406,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb soon .
lan_parasitic_gap,2406,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb soon .
lan_parasitic_gap,2406,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb you soon .
lan_parasitic_gap,2406,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb you soon .
lan_parasitic_gap,2407,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb eventually .
lan_parasitic_gap,2407,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb eventually .
lan_parasitic_gap,2407,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb Kim eventually .
lan_parasitic_gap,2407,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb Kim eventually .
lan_parasitic_gap,2408,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb eventually .
lan_parasitic_gap,2408,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb eventually .
lan_parasitic_gap,2408,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb us eventually .
lan_parasitic_gap,2408,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb us eventually .
lan_parasitic_gap,2409,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb eventually .
lan_parasitic_gap,2409,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb eventually .
lan_parasitic_gap,2409,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb you eventually .
lan_parasitic_gap,2409,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is going to disturb you eventually .
lan_parasitic_gap,2410,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb eventually .
lan_parasitic_gap,2410,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to disturb eventually .
lan_parasitic_gap,2410,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb Kim eventually .
lan_parasitic_gap,2410,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to disturb Kim eventually .
lan_parasitic_gap,2411,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb eventually .
lan_parasitic_gap,2411,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to disturb eventually .
lan_parasitic_gap,2411,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb us eventually .
lan_parasitic_gap,2411,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to disturb us eventually .
lan_parasitic_gap,2412,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is going to disturb eventually .
lan_parasitic_gap,2412,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is going to disturb eventually .
lan_parasitic_gap,2412,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is going to disturb you eventually .
lan_parasitic_gap,2412,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is going to disturb you eventually .
lan_parasitic_gap,2413,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother soon .
lan_parasitic_gap,2413,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother soon .
lan_parasitic_gap,2413,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother you soon .
lan_parasitic_gap,2413,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother you soon .
lan_parasitic_gap,2414,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother soon .
lan_parasitic_gap,2414,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother soon .
lan_parasitic_gap,2414,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother Kim soon .
lan_parasitic_gap,2414,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother Kim soon .
lan_parasitic_gap,2415,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother soon .
lan_parasitic_gap,2415,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother soon .
lan_parasitic_gap,2415,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother us soon .
lan_parasitic_gap,2415,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother us soon .
lan_parasitic_gap,2416,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother soon .
lan_parasitic_gap,2416,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to bother soon .
lan_parasitic_gap,2416,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother you soon .
lan_parasitic_gap,2416,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to bother you soon .
lan_parasitic_gap,2417,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother soon .
lan_parasitic_gap,2417,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to bother soon .
lan_parasitic_gap,2417,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother Kim soon .
lan_parasitic_gap,2417,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to bother Kim soon .
lan_parasitic_gap,2418,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother soon .
lan_parasitic_gap,2418,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to bother soon .
lan_parasitic_gap,2418,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother us soon .
lan_parasitic_gap,2418,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to bother us soon .
lan_parasitic_gap,2419,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother eventually .
lan_parasitic_gap,2419,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to bother eventually .
lan_parasitic_gap,2419,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother us eventually .
lan_parasitic_gap,2419,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to bother us eventually .
lan_parasitic_gap,2420,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother eventually .
lan_parasitic_gap,2420,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to bother eventually .
lan_parasitic_gap,2420,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother you eventually .
lan_parasitic_gap,2420,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to bother you eventually .
lan_parasitic_gap,2421,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother eventually .
lan_parasitic_gap,2421,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to bother eventually .
lan_parasitic_gap,2421,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother Kim eventually .
lan_parasitic_gap,2421,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to bother Kim eventually .
lan_parasitic_gap,2422,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother eventually .
lan_parasitic_gap,2422,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother eventually .
lan_parasitic_gap,2422,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother us eventually .
lan_parasitic_gap,2422,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother us eventually .
lan_parasitic_gap,2423,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother eventually .
lan_parasitic_gap,2423,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother eventually .
lan_parasitic_gap,2423,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother you eventually .
lan_parasitic_gap,2423,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother you eventually .
lan_parasitic_gap,2424,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to bother eventually .
lan_parasitic_gap,2424,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother eventually .
lan_parasitic_gap,2424,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to bother Kim eventually .
lan_parasitic_gap,2424,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to bother Kim eventually .
lan_parasitic_gap,2425,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy soon .
lan_parasitic_gap,2425,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy soon .
lan_parasitic_gap,2425,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy Kim soon .
lan_parasitic_gap,2425,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy Kim soon .
lan_parasitic_gap,2426,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy soon .
lan_parasitic_gap,2426,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy soon .
lan_parasitic_gap,2426,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy us soon .
lan_parasitic_gap,2426,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy us soon .
lan_parasitic_gap,2427,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy soon .
lan_parasitic_gap,2427,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy soon .
lan_parasitic_gap,2427,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy you soon .
lan_parasitic_gap,2427,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy you soon .
lan_parasitic_gap,2428,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy soon .
lan_parasitic_gap,2428,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy soon .
lan_parasitic_gap,2428,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy Kim soon .
lan_parasitic_gap,2428,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy Kim soon .
lan_parasitic_gap,2429,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy soon .
lan_parasitic_gap,2429,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy soon .
lan_parasitic_gap,2429,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy us soon .
lan_parasitic_gap,2429,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy us soon .
lan_parasitic_gap,2430,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy soon .
lan_parasitic_gap,2430,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy soon .
lan_parasitic_gap,2430,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy you soon .
lan_parasitic_gap,2430,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy you soon .
lan_parasitic_gap,2431,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy eventually .
lan_parasitic_gap,2431,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy eventually .
lan_parasitic_gap,2431,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy us eventually .
lan_parasitic_gap,2431,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy us eventually .
lan_parasitic_gap,2432,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy eventually .
lan_parasitic_gap,2432,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy eventually .
lan_parasitic_gap,2432,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy Kim eventually .
lan_parasitic_gap,2432,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy Kim eventually .
lan_parasitic_gap,2433,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy eventually .
lan_parasitic_gap,2433,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy eventually .
lan_parasitic_gap,2433,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy you eventually .
lan_parasitic_gap,2433,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Jennifer is expected to annoy you eventually .
lan_parasitic_gap,2434,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy eventually .
lan_parasitic_gap,2434,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy eventually .
lan_parasitic_gap,2434,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy us eventually .
lan_parasitic_gap,2434,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy us eventually .
lan_parasitic_gap,2435,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy eventually .
lan_parasitic_gap,2435,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy eventually .
lan_parasitic_gap,2435,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy Kim eventually .
lan_parasitic_gap,2435,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy Kim eventually .
lan_parasitic_gap,2436,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to annoy eventually .
lan_parasitic_gap,2436,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy eventually .
lan_parasitic_gap,2436,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to annoy you eventually .
lan_parasitic_gap,2436,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to annoy you eventually .
lan_parasitic_gap,2437,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to disturb soon .
lan_parasitic_gap,2437,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to disturb soon .
lan_parasitic_gap,2437,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to disturb us soon .
lan_parasitic_gap,2437,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to disturb us soon .
lan_parasitic_gap,2438,PLUS_FILLER_PLUS_GAP,I know who Bob's effort to dance with is expected to disturb soon .
lan_parasitic_gap,2438,MINUS_FILLER_PLUS_GAP,I know that Bob's effort to dance with Mary is expected to disturb soon .
lan_parasitic_gap,2438,PLUS_FILLER_MINUS_GAP,I know who Bob's effort to dance with is expected to disturb you soon .
lan_parasitic_gap,2438,MINUS_FILLER_MINUS_GAP,I know that Bob's effort to dance with Mary is expected to disturb you soon .
